key,label,is_mean,is_t,is_win,is_trim_t,p_is,ho_mean,ho_t,ho_win,p_ho,wf_mean,wf_t,wf_win,wf_median,wf_std,wf_n,p_wf,boot_p50,boot_p5,boot_p95,p_leq_0,wf_trim_mean,wf_h1,wf_h2,ladder_8,ladder_15,ladder_25,VERDICT,gates
HE_8-8,Hogs August SHORT,0.11820006835904547,3.510595632138987,0.8571428571428571,5.611909409771465,0.000999000999000999,0.1387954936811642,5.6222148588766805,0.9166666666666666,0.000999000999000999,0.13815091410236605,8.082391293757546,0.9444444444444444,0.1539815836975706,0.07251872222347294,18,0.07592407592407592,0.13879406845122993,0.10997218193251794,0.1651912438505913,0.0,0.1434837591143657,0.13813853705912726,0.1381632911456048,0.14398424743569935,0.13815091410236605,0.1298175807690327,FAIL,wf mean>0 & p_wf<0.05
HE_4-4,Hogs April LONG,0.04710454466238736,1.542349425409154,0.5714285714285714,1.821017386502632,0.001998001998001998,0.0570031489355482,3.2395726219895984,0.8333333333333334,0.004995004995004995,0.04128443468879714,2.2831628309055176,0.6666666666666666,0.042563482842179035,0.07671595734849182,18,0.16283716283716285,0.041277391987743176,0.013020042444902827,0.07097902641040359,0.0062,0.04108032009044136,0.037350830675680916,0.04521803870191336,0.04711776802213046,0.04128443468879714,0.0329511013554638,FAIL,|t_is|>2; wf mean>0 & p_wf<0.05
NG_12-2,NatGas Dec-Feb (winter),-0.032569671103753355,-0.31798824420097765,0.5,-0.2658652176761303,0.1888111888111888,0.2264921258551036,2.3247744371361123,0.7272727272727273,0.000999000999000999,0.05472129002881799,0.6507400173610721,0.5882352941176471,0.05847275917717648,0.34671551270787415,17,0.23976023976023977,0.058764917537455635,-0.07798331129750649,0.18563918840971205,0.2382,0.07636561502060607,-0.15314959900289793,0.23949541361256546,0.07222129002881801,0.05472129002881799,0.02972129002881799,FAIL,|t_is|>2; p_is<0.01; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
HE_12-12,Hogs December LONG,-0.0024274272306735157,-0.1259390501036717,0.42857142857142855,-0.08528977167946845,0.20279720279720279,0.04703124790735744,2.005489737831047,0.7272727272727273,0.02097902097902098,0.02792264924992726,1.347922335218146,0.5882352941176471,0.024678406670921048,0.08541147304743761,17,0.16983016983016982,0.027417981609517708,-0.004301582040774479,0.0600323123442054,0.077,0.02510499305894481,0.023151533265903336,0.032163641235726306,0.03375598258326058,0.02792264924992726,0.019589315916593932,FAIL,|t_is|>2; p_is<0.01; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
RB_9-9,Gasoline September,0.05242559030855592,1.6108443604316398,0.6428571428571429,2.1236202410203933,0.00999000999000999,0.0556042207997248,1.9827862932511855,0.6363636363636364,0.011988011988011988,0.04673020354193219,2.021034695301854,0.6470588235294118,0.04666145557799749,0.09533412046705213,17,0.0959040959040959,0.047345444527588015,0.008810269406807361,0.08425691663966038,0.0184,0.04262353191741539,0.030544282760887567,0.06111768868063852,0.05256353687526553,0.04673020354193219,0.03839687020859885,FAIL,|t_is|>2; holdout t>2 & p<0.05; wf mean>0 & p_wf<0.05
ZC_7-7,Corn July,0.005606586526459131,0.1448048061380644,0.42857142857142855,-0.017304938577850308,0.17182817182817184,0.04861573813319294,1.7646998779744258,0.75,0.000999000999000999,0.03463830280576756,1.1553391765608938,0.6666666666666666,0.03632699526348496,0.12719890037309914,18,0.07792207792207792,0.03391992732771942,-0.012559539176483536,0.08378855763712077,0.1196,0.03362550525238418,0.017475428371891994,0.051801177239643136,0.04047163613910089,0.03463830280576756,0.026304969472434225,FAIL,|t_is|>2; p_is<0.01; holdout t>2 & p<0.05; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
NG_12-12,NatGas December,-0.003232317290572691,-0.06072335155616654,0.5333333333333333,0.10505168893995549,0.23176823176823177,0.10021167173420248,1.7244105091039572,0.6363636363636364,0.004995004995004995,0.06488222932890339,1.4681311911983712,0.6111111111111112,0.02610585327966598,0.18749822064410826,18,0.17382617382617382,0.0641192712148468,-0.0034215705623481477,0.13866714689882187,0.0612,0.05783000681416027,-0.016146251233052585,0.14591070989085933,0.07071556266223672,0.06488222932890339,0.05654889599557005,FAIL,|t_is|>2; p_is<0.01; holdout t>2 & p<0.05; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
ZW_9-9,Wheat September,-0.011390322265817904,-0.4101795480482212,0.5333333333333333,-0.44264590850746477,0.4085914085914086,0.030753600623894692,1.6867383137635117,0.7272727272727273,0.011988011988011988,-0.040833052263182665,-1.8861347495983847,0.4444444444444444,-0.021100891780970934,0.09184920056636198,18,0.8451548451548452,-0.040150527423391404,-0.07573600699189717,-0.005971576305914963,0.9754,-0.038906735045988065,-0.06864640920477169,-0.013019695321593645,-0.034999718929849336,-0.040833052263182665,-0.049166385596516,FAIL,|t_is|>2; p_is<0.01; holdout t>2 & p<0.05; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05; trimmed wf>0
