key,label,is_mean,is_t,is_nw,is_win,is_trim,p_is,ho_mean,ho_t,ho_nw,ho_win,p_ho,wf_mean,wf_t,wf_win,wf_n,p_wf,boot_p50,boot_p5,boot_p95,p_leq_0,wf_trim,wf_h1,wf_h2,ladder_05,ladder_1,ladder_2,VERDICT,gates
news_EURUSD,"News drift EURUSD (z>=|0.5|, next-day open)",-2.3085642566155334e-05,-0.22314461036075112,-0.2048429858438553,0.5,-3.130706005194756e-05,0.2807192807192807,0.0002649512434616779,1.8362096021181098,1.4153754085724546,0.5051792828685259,0.00999000999000999,0.0001002159356897955,1.4953216159401845,0.5,10,0.10989010989010989,9.871922634229375e-05,-3.005419117637196e-06,0.0002045414849738283,0.057,9.595121574374514e-05,-6.818258740436121e-05,0.00026861445878395226,0.00014162195971520523,0.0001002159356897955,4.206918494980896e-05,FAIL,|t_is|>2; p_is<0.01; holdout NW t>2 & p<0.05; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
news_USDJPY,"News drift USDJPY (z>=|0.5|, next-day open)",0.00018597123250990851,1.5984685137085595,1.528254671109582,0.5040899795501023,0.00019765837173161226,0.011988011988011988,0.0007605992409347952,3.9077591227360204,3.1428852923243107,0.5394422310756972,0.000999000999000999,0.00043163871718986243,3.551354253564155,0.9,10,0.002997002997002997,0.00043123372972078493,0.00024313232543238505,0.0006193744725846717,0.0,0.00042980136335750603,0.00011566013634311121,0.0007476172980366136,0.0004713711132464972,0.00043163871718986243,0.000341962640932361,FAIL,|t_is|>2; p_is<0.01
news_GBPUSD,"News drift GBPUSD (z>=|0.5|, next-day open)",-8.853548811838475e-05,-0.6706287301382173,-0.6074493424260057,0.48568507157464214,-7.816213856780106e-05,0.5034965034965035,0.0004927553801498199,3.0290641691208937,2.3456032255422605,0.5306772908366534,0.000999000999000999,0.0001470286707688907,1.2802305169762969,0.5,10,0.06793206793206794,0.00014287076441361966,-2.9945507619733772e-05,0.00032899340080379464,0.0728,0.00012361456889157529,-8.479511109645047e-05,0.0003788524526342319,0.00017019073491204997,0.0001470286707688907,0.00010070454248257221,FAIL,|t_is|>2; p_is<0.01; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
news_AUDUSD,"News drift AUDUSD (z>=|0.5|, next-day open)",-0.0002677147925361636,-1.9658587244773784,-1.8581281258729212,0.4897750511247444,-0.00025632001974892297,0.8001998001998002,0.0005142977181236139,2.58875287014894,2.0588197627479734,0.5282868525896415,0.002997002997002997,3.277123536030134e-05,0.45512330087007546,0.3,10,0.25374625374625376,3.277123536030134e-05,-8.655444436593025e-05,0.00015061138992311288,0.3638,4.689468488036208e-05,-8.749157122339606e-05,0.00015303404194399873,6.117985537541028e-05,3.277123536030134e-05,-2.4046004669916394e-05,FAIL,|t_is|>2; p_is<0.01; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
news_USDCAD,"News drift USDCAD (z>=|0.5|, next-day open)",-0.00010723455587633697,-1.0158880597030313,-0.9502532241240426,0.5030674846625767,-9.268604259125618e-05,0.6363636363636364,0.0003117506010341742,2.7909029001872394,2.358808223805876,0.5386454183266932,0.000999000999000999,3.831114847602538e-05,0.8279104808073114,0.4,10,0.36363636363636365,3.953641786114288e-05,-3.695157209451787e-05,0.0001080030710011044,0.1866,5.141611424096167e-05,-5.7118062264619355e-05,0.0001337403592166701,5.7120406932058615e-05,3.831114847602538e-05,-1.7520953269193483e-05,FAIL,|t_is|>2; p_is<0.01; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05
rev1_AUDUSD,1-day reversal AUDUSD,-0.0001236502730060163,-0.8107928056275882,-0.7147446104301284,0.4896943852167733,2.7954539136581093e-05,0.4755244755244755,-0.0006208704701320199,-3.2462122022265465,-3.2927474707717166,0.45934618608549876,0.993006993006993,-5.412692204659236e-05,,,9,0.6603396603396603,-5.243280420077332e-05,-0.00033363698091274995,0.0002147163825882049,0.618,-3.1734796289288954e-05,-0.00035229939215763453,0.00018441105404224143,-5.406633615477314e-05,-5.412692204659236e-05,-5.424809383023082e-05,FAIL,|t_is|>2; p_is<0.01; holdout NW t>2 & p<0.05; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05; trimmed wf>0
rev5_EURGBP,5-day reversal EURGBP,-1.9649199210854475e-05,-0.15618097663361324,-0.15050786619895337,0.48579545454545453,0.00013928397354719037,0.2017982017982018,0.0002488737399667769,1.5239484264713545,1.2268173331058252,0.5079631181894384,0.01098901098901099,-0.00014354509671009942,,,9,0.8811188811188811,-0.00012284316893278687,-0.00042236976144514193,8.557273224009573e-05,0.8004,-3.2068047244596566e-05,-7.417144653443893e-05,-0.00019904401685062783,-0.0001434713196534152,-0.00014354509671009942,-0.00014369265082346788,FAIL,|t_is|>2; p_is<0.01; holdout NW t>2 & p<0.05; wf mean>0 & p_wf<0.05; bootstrap P(<=0)<0.05; trimmed wf>0
